us diff,GForcesX_1,GForcesY_1,GForcesZ_1,Temp1,GForcesX_2,GForcesY_2,GForcesZ_2,Temp2
2390,-1.143066,0.943359,1.388184,23.074118,-1.111572,-0.506592,1.369141,32.862354
1904,-1.147461,0.944336,1.385498,23.027060,-1.107910,-0.281006,1.382568,32.909412
2535,-1.145752,0.940674,1.386963,23.027060,-1.112793,-0.367920,1.375977,32.862354
1984,-1.146240,0.939453,1.381104,22.980000,-1.114746,-0.214355,1.373779,32.815292
2257,-1.145752,0.943848,1.386963,23.074118,-1.112305,-0.330811,1.375244,32.862354
1967,-1.145508,0.938477,1.384521,23.074118,-1.111328,-0.407715,1.377197,32.909412
1905,-1.138672,0.941895,1.383301,23.121176,-1.108887,-0.426514,1.377930,32.862354
1881,-1.145752,0.942627,1.383301,23.027060,-1.114990,-0.645020,1.375977,32.815292
2509,-1.145752,0.941162,1.384521,23.027060,-1.112061,-0.605469,1.366943,32.862354
1865,-1.143066,0.945312,1.380859,22.227058,-1.107422,-0.336914,1.384033,32.909412
4073,-1.144775,0.938721,1.383545,23.027060,-1.111816,-0.589600,1.375000,32.862354
2838,-1.146729,0.945312,1.375977,23.074118,-1.109863,-0.552246,1.382812,32.862354
1815,-1.148926,0.936279,1.390625,23.074118,-1.117432,-0.445801,1.379883,32.862354
2308,-1.145996,0.940674,1.382568,23.027060,-1.116211,-0.585449,1.371582,32.862354
1848,-1.144775,0.945068,1.386719,23.027060,-1.098145,-0.601562,1.372314,32.862354
2852,-1.151123,0.934814,1.383057,22.980000,-1.113525,-0.620361,1.377197,32.909412
1840,-1.144775,0.944336,1.380615,23.168236,-1.108154,-0.571289,1.366699,32.815292
2918,-1.147949,0.943359,1.395508,23.074118,-1.113281,-0.328613,1.370850,32.956470
1874,-1.142822,0.938477,1.376953,23.027060,-1.109131,-0.456543,1.382324,32.862354
1977,-1.150146,0.936768,1.386963,23.685883,-1.108643,-0.355713,1.377686,32.956470
2140,-1.144775,0.940186,1.379883,23.168236,-1.115234,-0.395020,1.378418,33.003529
1834,-1.148926,0.934814,1.385010,23.074118,-1.113770,-0.538574,1.362549,32.909412
1967,-1.142822,0.939941,1.383545,23.168236,-1.107178,-0.647461,1.377686,32.815292
1883,-1.146240,0.945312,1.386963,23.121176,-1.111328,-0.736572,1.367920,32.909412
2882,-1.141846,0.953125,1.375977,23.074118,-1.108643,-0.524170,1.375244,32.909412
12441,-1.145996,0.939453,1.382080,23.121176,-1.110596,-0.200195,1.368408,32.956470
1514,-1.147217,0.950928,1.389648,22.980000,-1.122559,-0.344482,1.372559,32.909412
3661,-1.146729,0.939209,1.381592,23.121176,-1.110596,-0.486572,1.372803,32.909412
1865,-1.141357,0.938477,1.382568,22.980000,-1.111572,-0.341797,1.369141,32.956470
2402,-1.146484,0.942139,1.384521,23.027060,-1.109619,-0.492676,1.365723,32.862354
1847,-1.140625,0.943848,1.390137,23.168236,-1.113770,-0.375488,1.374268,32.956470
2542,-1.144531,0.937500,1.380371,23.074118,-1.108398,-0.263672,1.384277,32.956470
2145,-1.144531,0.940186,1.389404,23.074118,-1.111816,-0.431885,1.380371,32.909412
2654,-1.145020,0.942139,1.385010,23.074118,-1.108154,-0.523193,1.382324,32.909412
1879,-1.144043,0.939453,1.385254,22.980000,-1.112793,-0.519531,1.372070,32.909412
2997,-1.147217,0.939453,1.382812,22.980000,-1.114014,-0.531250,1.365967,32.909412
1853,-1.142090,0.941162,1.386475,23.027060,-1.114258,-0.301025,1.368164,32.909412
1892,-1.146240,0.937012,1.386963,22.980000,-1.117920,-0.532227,1.370850,32.909412
2193,-1.146484,0.939697,1.389648,23.074118,-1.094971,-0.441162,1.368164,32.909412
2102,-1.144531,0.944824,1.389160,22.980000,-1.109375,-0.554443,1.376953,32.956470
2396,-1.142090,0.942871,1.386719,23.074118,-1.114746,-0.474365,1.368408,32.956470
1829,-1.141846,0.940674,1.385742,22.980000,-1.110596,-0.438232,1.375977,32.909412
2521,-1.146973,0.941650,1.385010,22.980000,-1.112549,-0.413574,1.372803,32.956470
1905,-1.147461,0.938721,1.382080,23.074118,-1.113770,-0.549316,1.385986,32.956470
2589,-1.148193,0.936279,1.385254,23.074118,-1.108154,-0.402832,1.368164,32.956470
1894,-1.148926,0.933838,1.379883,23.027060,-1.109863,-0.488770,1.374268,33.050587
1976,-1.147705,0.943604,1.389893,22.980000,-1.110596,-0.442627,1.373047,32.956470
2080,-1.145508,0.935791,1.391357,23.685883,-1.113281,-0.531982,1.373047,33.003529
1930,-1.148193,0.940186,1.398682,22.227058,-1.113525,-0.505615,1.368408,32.909412
2111,-1.142822,0.943604,1.390625,23.121176,-1.112061,-0.446045,1.378906,32.956470
1943,-1.148682,0.940430,1.391602,23.074118,-1.112549,-0.511963,1.364746,33.003529
1957,-1.145752,0.936768,1.385986,23.121176,-1.119385,-0.450928,1.377930,33.003529
1883,-1.147217,0.943604,1.391357,23.168236,-1.114014,-0.373291,1.374023,32.956470
3023,-1.144775,0.939209,1.385742,23.074118,-1.110596,-0.494873,1.374023,33.003529
1831,-1.145020,0.941406,1.394287,22.980000,-1.114746,-0.489746,1.386475,32.862354
2145,-1.144775,0.940430,1.384521,23.121176,-1.115723,-0.522705,1.374268,32.956470
1938,-1.142822,0.936035,1.390137,23.121176,-1.113037,-0.459473,1.377441,32.956470
1633,-1.145264,0.934326,1.380371,23.027060,-1.116455,-0.477539,1.372803,32.909412
1847,-1.144531,0.944092,1.383545,23.027060,-1.117676,-0.467529,1.380127,33.050587
1562,-1.146484,0.939209,1.381348,23.121176,-1.109863,-0.614502,1.371094,33.003529
2140,-1.142822,0.946533,1.385986,23.074118,-1.112305,-0.588623,1.371094,33.050587
1897,-1.148682,0.935791,1.378174,23.074118,-1.112793,-0.525635,1.375977,32.909412
2351,-1.148682,0.944092,1.389160,23.027060,-1.113281,-0.421631,1.376953,33.003529
1905,-1.140625,0.938232,1.385986,23.027060,-1.105713,-0.382568,1.371338,33.050587
2070,-1.148193,0.942383,1.387939,22.980000,-1.121582,-0.349854,1.372070,33.003529
2647,-1.143799,0.932373,1.388916,23.074118,-1.111816,-0.404541,1.368164,32.862354
1861,-1.149902,0.943848,1.376709,23.027060,-1.120117,-0.466797,1.364014,32.862354
1961,-1.145508,0.934814,1.385742,23.074118,-1.116943,-0.573730,1.380615,32.956470
1878,-1.145752,0.942383,1.389648,23.027060,-1.114258,-0.475342,1.367920,33.003529
2548,-1.142822,0.941162,1.382080,23.027060,-1.114014,-0.463867,1.373535,32.956470
1862,-1.145264,0.933838,1.387695,22.980000,-1.110107,-0.437988,1.373291,32.956470
1866,-1.146240,0.936768,1.388672,23.027060,-1.108154,-0.416260,1.365723,32.956470
1832,-1.147461,0.942139,1.392334,23.027060,-1.111572,-0.396240,1.372559,33.003529
2023,-1.154297,0.937988,1.380615,23.074118,-1.115479,-0.485596,1.371338,33.003529
2464,-1.146484,0.945312,1.386230,23.027060,-1.113525,-0.447021,1.375244,32.909412
1882,-1.143066,0.943604,1.383057,23.121176,-1.108887,-0.511475,1.372803,33.003529
2506,-1.141602,0.940918,1.383789,23.074118,-1.117432,-0.541016,1.377441,33.003529
1853,-1.152832,0.940430,1.372070,22.980000,-1.117432,-0.645752,1.365723,33.050587
3058,-1.150635,0.938721,1.382324,23.027060,-1.118652,-0.419434,1.376709,33.050587
1836,-1.143066,0.941162,1.383789,23.027060,-1.119385,-0.352539,1.367676,33.050587
1879,-1.145020,0.939453,1.394287,22.227058,-1.117920,-0.439697,1.379395,33.050587
1514,-1.146973,0.927246,1.387207,23.074118,-1.114990,-0.403809,1.378174,33.003529
2099,-1.139893,0.946289,1.387451,23.027060,-1.115967,-0.541748,1.371826,32.956470
1890,-1.147705,0.939209,1.384277,22.980000,-1.117920,-0.623535,1.371094,33.050587
2023,-1.143555,0.937744,1.375977,23.121176,-1.114014,-0.585693,1.369873,33.003529
1883,-1.145508,0.941406,1.383301,22.932941,-1.110352,-0.498535,1.361084,32.956470
1942,-1.142822,0.939453,1.375488,23.121176,-1.095947,-0.495361,1.371582,33.097649
2076,-1.149414,0.941406,1.381836,22.980000,-1.117676,-0.426514,1.384521,33.097649
1904,-1.144775,0.940186,1.380859,23.168236,-1.110352,-0.345215,1.366699,33.050587
2229,-1.152100,0.939697,1.384766,22.227058,-1.113770,-0.422607,1.364990,33.003529
10204,-1.142090,0.936279,1.393066,22.932941,-1.113770,-0.430664,1.366455,32.909412
1715,-1.157959,0.944336,1.387207,22.227058,-1.114258,-0.524414,1.375488,33.003529
1921,-1.145020,0.936523,1.381836,22.980000,-1.113037,-0.539062,1.381104,33.050587
1567,-1.145264,0.937012,1.385742,23.027060,-1.113037,-0.504883,1.374023,33.003529
1970,-1.155029,0.941650,1.386475,23.074118,-1.110352,-0.557129,1.367676,33.050587
2676,-1.142090,0.942627,1.386719,23.074118,-1.115234,-0.529785,1.387451,33.097649
1892,-1.148193,0.943604,1.382080,23.074118,-1.113281,-0.566650,1.378662,33.097649
2474,-1.145508,0.946533,1.378418,23.074118,-1.117676,-0.452393,1.378418,33.050587
2055,-1.146484,0.937744,1.386963,23.027060,-1.112549,-0.439697,1.379639,33.050587
2100,-1.148926,0.932617,1.393555,23.074118,-1.113525,-0.348389,1.371826,33.097649
1911,-1.145752,0.941406,1.386719,23.027060,-1.119141,-0.427734,1.368652,33.050587
2389,-1.145996,0.944336,1.382080,22.227058,-1.110352,-0.412354,1.373779,33.097649
1937,-1.143066,0.941895,1.395020,23.027060,-1.109863,-0.313721,1.370850,33.097649
2018,-1.145996,0.939209,1.385010,23.121176,-1.111084,-0.276855,1.371826,33.003529
2193,-1.140137,0.940430,1.384033,23.074118,-1.121582,-0.312988,1.371338,33.097649
1963,-1.147461,0.940918,1.387939,23.074118,-1.121094,-0.461670,1.379639,33.003529
1929,-1.146240,0.944824,1.385498,23.027060,-1.119385,-0.576904,1.377930,33.097649
1942,-1.141602,0.939941,1.392090,23.027060,-1.110596,-0.560303,1.379883,33.144707
2052,-1.141846,0.946777,1.379639,23.074118,-1.113770,-0.610840,1.376465,33.097649
1963,-1.153809,0.940918,1.389893,23.685883,-1.110596,-0.562256,1.372314,33.003529
3520,-1.139404,0.938232,1.388184,23.121176,-1.113770,-0.492188,1.376221,33.050587
1964,-1.137939,0.939697,1.394287,23.074118,-1.112061,-0.470703,1.372070,33.097649
2041,-1.143799,0.940674,1.383057,23.027060,-1.120361,-0.557861,1.379883,33.003529
2003,-1.145996,0.942139,1.385986,23.027060,-1.112061,-0.380371,1.375977,33.097649
2057,-1.143066,0.940918,1.390137,23.074118,-1.114746,-0.324463,1.377686,33.097649
2108,-1.151123,0.942383,1.379639,23.074118,-1.112061,-0.414795,1.367676,33.050587
2475,-1.151367,0.938232,1.387695,22.980000,-1.112061,-0.404297,1.367676,33.097649
2075,-1.144775,0.942383,1.392334,23.027060,-1.111328,-0.509033,1.378418,33.003529
3216,-1.143311,0.940918,1.378418,23.121176,-1.114990,-0.468262,1.385498,33.144707
1878,-1.149658,0.943604,1.384766,23.121176,-1.111572,-0.522217,1.375732,33.003529
2013,-1.139404,0.943359,1.400391,23.027060,-1.113525,-0.536621,1.374023,33.097649
1912,-1.148926,0.942383,1.383545,23.027060,-1.110352,-0.482422,1.377197,32.956470
1951,-1.146729,0.935791,1.385986,23.074118,-1.115723,-0.450195,1.374268,33.050587
2728,-1.146240,0.939209,1.386475,22.980000,-1.116455,-0.436768,1.372314,33.097649
2013,-1.147949,0.936768,1.382812,23.027060,-1.118164,-0.638428,1.376221,33.097649
3410,-1.151855,0.937256,1.387451,23.027060,-1.122559,-0.493652,1.366943,33.097649
1822,-1.146240,0.942871,1.385742,23.121176,-1.114258,-0.423584,1.375000,33.097649
1916,-1.149170,0.942627,1.393799,23.027060,-1.109619,-0.516846,1.374268,33.003529
1890,-1.145020,0.945312,1.379395,23.027060,-1.115967,-0.549316,1.373291,33.097649
2012,-1.147217,0.941650,1.383301,23.027060,-1.099854,-0.593994,1.373291,33.003529
1852,-1.143311,0.947021,1.380859,22.980000,-1.112549,-0.576660,1.372803,33.050587
2678,-1.146973,0.939941,1.384033,23.074118,-1.115967,-0.672607,1.367432,33.144707
1918,-1.148926,0.940186,1.388916,22.227058,-1.118164,-0.415527,1.380615,33.050587
1694,-1.143066,0.941406,1.396973,23.027060,-1.109375,-0.552979,1.383545,33.097649
2303,-1.147461,0.940430,1.384521,23.074118,-1.118896,-0.502197,1.371826,33.144707
8410,-1.146973,0.940186,1.382080,23.027060,-1.114258,-0.571289,1.376953,33.003529
7693,-1.143799,0.943359,1.382080,22.885883,-1.097656,-0.561279,1.382080,33.097649
2180,-1.145996,0.944580,1.373047,23.027060,-1.115234,-0.621094,1.377197,33.097649
1830,-1.151855,0.941406,1.385010,23.074118,-1.117676,-0.611084,1.364258,33.003529
2139,-1.154785,0.923340,1.389893,23.074118,-1.123779,-0.384277,1.367920,33.050587
1824,-1.141357,0.938477,1.387451,23.027060,-1.115234,-0.545410,1.374512,33.097649
1894,-1.139404,0.925293,1.383545,22.980000,-1.115723,-0.645020,1.376221,33.097649
1968,-1.148926,0.937744,1.391113,23.121176,-1.120361,-0.667480,1.377441,33.097649
1837,-1.147461,0.931641,1.378906,23.027060,-1.109131,-0.575439,1.377930,33.050587
2564,-1.142822,0.942139,1.385742,23.074118,-1.124756,-0.487793,1.378418,33.097649
1883,-1.143311,0.943604,1.392334,22.980000,-1.112793,-0.726562,1.377441,33.050587
2231,-1.147705,0.944580,1.380371,23.074118,-1.115967,-0.562744,1.375732,33.097649
1872,-1.143555,0.924561,1.388672,23.074118,-1.121338,-0.536621,1.378174,33.144707
2180,-1.149170,0.938232,1.387695,23.074118,-1.111816,-0.584717,1.377686,33.191765
1830,-1.144775,0.941650,1.387695,23.074118,-1.107910,-0.416504,1.377441,33.144707
1893,-1.146973,0.946045,1.388672,23.074118,-1.114990,-0.297852,1.378662,33.097649
2592,-1.144287,0.935303,1.386475,23.027060,-1.113770,-0.355469,1.381592,33.097649
1847,-1.145508,0.945068,1.392090,23.121176,-1.110352,-0.258057,1.376465,33.191765
2715,-1.144287,0.940674,1.386475,22.980000,-1.112305,-0.426514,1.373047,33.191765
1871,-1.140137,0.938721,1.379639,22.980000,-1.113281,-0.461914,1.373047,33.144707
2731,-1.146484,0.939209,1.381836,23.027060,-1.111328,-0.410889,1.373047,33.191765
1865,-1.151123,0.942871,1.383545,22.980000,-1.096924,-0.531982,1.369141,33.191765
1891,-1.142334,0.942871,1.387695,23.027060,-1.114258,-0.494873,1.379883,33.144707
1977,-1.153809,0.944336,1.390381,23.074118,-1.097168,-0.295166,1.383789,33.050587
1831,-1.148682,0.936523,1.382812,23.074118,-1.113525,-0.321289,1.370850,33.003529
2504,-1.151611,0.939209,1.387451,22.980000,-1.113525,-0.268311,1.367920,33.097649
1925,-1.148438,0.941650,1.383789,23.027060,-1.114990,-0.463867,1.368408,33.003529
2529,-1.148193,0.941895,1.388916,23.027060,-1.115234,-0.520508,1.367188,33.050587
1834,-1.148438,0.941895,1.384766,23.074118,-1.112061,-0.547363,1.378418,33.097649
1897,-1.143799,0.939697,1.381348,23.074118,-1.111572,-0.584717,1.373291,33.144707
2172,-1.143799,0.940674,1.386475,22.980000,-1.112305,-0.572510,1.381104,33.097649
1899,-1.144043,0.941895,1.381104,23.074118,-1.117432,-0.540283,1.371338,33.097649
2315,-1.149658,0.947021,1.387207,23.074118,-1.113525,-0.433838,1.369141,33.191765
1865,-1.146240,0.935303,1.388184,23.074118,-1.115479,-0.492920,1.375977,33.097649
2587,-1.140625,0.947266,1.387695,23.074118,-1.116211,-0.468994,1.364014,33.050587
1925,-1.149658,0.934814,1.385742,23.074118,-1.116455,-0.410156,1.378174,33.191765
2258,-1.146729,0.951904,1.381348,22.227058,-1.114014,-0.589355,1.375977,33.144707
1826,-1.147461,0.941650,1.385010,22.980000,-1.113281,-0.435059,1.381104,33.097649
2738,-1.147949,0.924561,1.380371,23.027060,-1.116211,-0.533203,1.377441,33.144707
2312,-1.149414,0.939209,1.380127,23.074118,-1.121582,-0.621826,1.379150,33.191765
2094,-1.150146,0.939453,1.385010,23.168236,-1.118652,-0.353760,1.380371,33.144707
1884,-1.141602,0.944092,1.390869,23.074118,-1.115723,-0.369141,1.381592,33.144707
2143,-1.143311,0.939453,1.377686,23.027060,-1.115479,-0.474121,1.376953,33.191765
1863,-1.145508,0.938477,1.384277,23.121176,-1.116455,-0.414062,1.379150,33.238823
1954,-1.142822,0.937500,1.387695,23.074118,-1.115967,-0.318115,1.373779,33.050587
2412,-1.146729,0.938232,1.388184,23.074118,-1.116943,-0.413818,1.367676,33.144707
1860,-1.141846,0.941650,1.387207,23.074118,-1.119629,-0.400146,1.383301,33.191765
2530,-1.144043,0.942383,1.391113,23.027060,-1.113281,-0.276855,1.368408,33.097649
2010,-1.149414,0.937012,1.393555,23.074118,-1.105469,-0.183105,1.376953,33.003529
2579,-1.144043,0.945312,1.388672,23.074118,-1.111084,-0.159180,1.365234,33.097649
1836,-1.139648,0.938477,1.384277,23.027060,-1.110840,-0.225342,1.388184,33.097649
1931,-1.147461,0.939453,1.389648,22.932941,-1.113525,-0.229980,1.370850,33.097649
1849,-1.148438,0.935059,1.377197,22.980000,-1.117432,-0.336670,1.375488,33.191765
1877,-1.145752,0.939697,1.388916,23.027060,-1.114014,-0.368896,1.369141,33.191765
1862,-1.145752,0.938232,1.386475,23.168236,-1.110107,-0.349854,1.371826,33.191765
2003,-1.143799,0.939697,1.388184,23.074118,-1.123047,-0.310059,1.376221,33.003529
2457,-1.142822,0.935791,1.380127,23.121176,-1.111084,-0.298584,1.371582,33.097649
1830,-1.146240,0.937500,1.391602,23.121176,-1.107422,-0.333984,1.384033,33.144707
1977,-1.146729,0.946045,1.379395,23.027060,-1.116699,-0.271240,1.385498,33.191765
1827,-1.152832,0.935303,1.396240,22.980000,-1.110352,-0.350830,1.382080,33.191765
2385,-1.140869,0.944092,1.388916,22.980000,-1.112549,-0.325439,1.379395,33.144707
1987,-1.141113,0.938477,1.379639,23.074118,-1.118896,-0.479004,1.375244,33.097649
1987,-1.156006,0.936768,1.384521,23.027060,-1.114746,-0.532715,1.366211,33.191765
2081,-1.145508,0.942627,1.381836,22.980000,-1.116455,-0.586426,1.376465,33.191765
1922,-1.141357,0.940186,1.399902,23.074118,-1.117188,-0.458740,1.381104,33.144707
2567,-1.143555,0.940430,1.395020,23.074118,-1.113037,-0.490967,1.379150,33.191765
1849,-1.149658,0.937744,1.386475,23.027060,-1.112549,-0.587891,1.384033,33.191765
2708,-1.150146,0.943359,1.383545,23.074118,-1.112061,-0.480469,1.368652,33.191765
1843,-1.148193,0.934814,1.390137,23.027060,-1.112549,-0.500244,1.366455,33.285881
2126,-1.146484,0.943115,1.392090,23.074118,-1.116943,-0.437500,1.372803,33.050587
1902,-1.149658,0.939697,1.388672,23.074118,-1.111572,-0.394043,1.375977,33.191765
1987,-1.139648,0.945068,1.388428,22.980000,-1.113037,-0.405273,1.370117,33.238823
5322,-1.145508,0.940430,1.389893,23.074118,-1.113281,-0.410889,1.372803,33.191765
2466,-1.144775,0.945557,1.387939,23.074118,-1.117920,-0.490967,1.375977,33.238823
1861,-1.143799,0.939209,1.387695,23.074118,-1.115479,-0.486572,1.376221,33.191765
1909,-1.147705,0.934326,1.385498,23.074118,-1.122314,-0.481445,1.377441,33.097649
2646,-1.147949,0.935791,1.390869,23.027060,-1.117188,-0.435303,1.373535,33.191765
2003,-1.143311,0.939209,1.387207,22.980000,-1.112305,-0.417236,1.375732,33.144707
2092,-1.141357,0.942871,1.389404,23.074118,-1.119141,-0.609619,1.382080,33.191765
1981,-1.151855,0.945801,1.392090,23.027060,-1.114990,-0.542725,1.383789,33.191765
2579,-1.147949,0.942139,1.389160,23.121176,-1.111084,-0.533203,1.370850,33.144707
1849,-1.137695,0.936279,1.392578,22.980000,-1.108398,-0.453125,1.373535,33.144707
2037,-1.149658,0.937744,1.374756,23.074118,-1.114014,-0.630127,1.386963,33.097649
1847,-1.127441,0.934570,1.384766,23.074118,-1.111084,-0.526611,1.374512,33.191765
1938,-1.147949,0.943604,1.380371,23.168236,-1.117676,-0.597900,1.371826,33.191765
2238,-1.149902,0.939697,1.390625,23.027060,-1.116455,-0.622314,1.371094,33.191765
1877,-1.142578,0.938965,1.385498,22.980000,-1.115723,-0.628418,1.360596,33.238823
2043,-1.149902,0.939697,1.388672,22.227058,-1.119385,-0.716797,1.377930,33.191765
1937,-1.146729,0.937988,1.378418,23.074118,-1.114014,-0.558350,1.387695,33.144707
2302,-1.141357,0.940186,1.380127,23.074118,-1.112305,-0.528076,1.378174,33.144707
2269,-1.146973,0.940430,1.388672,22.980000,-1.098633,-0.530273,1.380859,33.285881
2315,-1.145020,0.937256,1.382324,23.121176,-1.112549,-0.720947,1.376953,33.191765
1823,-1.145020,0.937012,1.379395,22.932941,-1.114746,-0.731934,1.373291,33.191765
2413,-1.149170,0.941650,1.377686,23.027060,-1.124756,-0.740723,1.385010,33.238823
1870,-1.145020,0.940674,1.390625,23.027060,-1.121338,-0.747803,1.370605,33.238823
1918,-1.151123,0.935791,1.376953,23.074118,-1.114746,-0.684082,1.383789,33.191765
1952,-1.148193,0.938965,1.387939,23.027060,-1.110840,-0.551025,1.359863,33.285881
1897,-1.142822,0.940186,1.385254,22.980000,-1.118652,-0.470459,1.363525,33.238823
2395,-1.148682,0.942383,1.387207,23.074118,-1.116211,-0.565186,1.369141,33.191765
1852,-1.138916,0.933838,1.378418,23.027060,-1.121582,-0.450195,1.378662,33.097649
2321,-1.138428,0.935791,1.382080,22.227058,-1.113525,-0.504395,1.374023,33.144707
1872,-1.145020,0.941406,1.393555,23.027060,-1.110840,-0.511719,1.371582,33.238823
2303,-1.144775,0.940430,1.385254,23.027060,-1.113281,-0.630127,1.379883,33.097649
1588,-1.149170,0.945801,1.393799,23.074118,-1.118896,-0.605225,1.377686,33.285881
1952,-1.152588,0.940430,1.382812,23.074118,-1.116699,-0.697021,1.366699,33.285881
3107,-1.142822,0.940186,1.393555,23.074118,-1.112793,-0.523682,1.377441,33.238823
2046,-1.142822,0.948486,1.380615,23.027060,-1.118896,-0.511230,1.374268,33.238823
1987,-1.144043,0.939697,1.383057,23.685883,-1.116699,-0.654053,1.374512,33.191765
2104,-1.145752,0.938965,1.377197,23.074118,-1.122559,-0.597656,1.376465,33.332943
2101,-1.144775,0.941895,1.381348,23.027060,-1.111328,-0.614502,1.361572,33.191765
1907,-1.147217,0.941162,1.388184,23.074118,-1.111572,-0.547607,1.377197,33.191765
2266,-1.149902,0.942139,1.387939,23.074118,-1.119873,-0.405273,1.378418,33.144707
